t,ct
55,29.891935027432158
55,40
55,40
55,31.4467368084592
55,37.204213556642685
55,40
55,37.54005442677148
55,40
55,35.77885280157058
55,40
55,40
55,25.39298482738893
55,34.30992391931563
55,40
55,20.963585645166432
55,40
55,40
55,40
55,40
55,40
55,40
55,33.797589596085736
55,36.35410759029152
55,40
55,34.23256015639953
55,40
55,36.05945196440158
55,33.06433953372107
55,36.71351755476463
55,35.946310717405126
55,37.33098995152124
55,40
55,26.774071306602824
55,36.17058051689178
55,25.368685743025218
55,40
55,23.206697001795796
55,32.23710235099027
55,40
55,29.714440293495855
55,40
55,40
55,40
55,39.45323747489824
55,39.930431191299036
55,40
55,39.14724396376677
55,31.75625487509766
55,40
55,32.24349628265297
55,40
55,26.62014015946647
55,40
55,40
55,40
55,38.46607161895715
55,27.876510621002694
55,40
55,32.64170963418638
55,35.46569011864332
55,34.287591333766485
55,39.145192724311684
55,40
55,40
55,29.055829318327824
55,40
55,40
55,32.866716490107834
55,29.377990125244835
55,32.27059446449463
55,38.52390133510498
55,29.048319722519768
55,40
55,35.2465238836936
55,40
55,30.711576368710638
55,29.841051994061868
55,26.1822311357671
55,40
55,25.914764321271257
55,40
55,38.18115589569517
55,40
55,40
55,37.29169713389242
55,34.611149870178366
55,35.72515098066545
55,39.678680555686405
55,18.16857884889005
55,40
55,40
55,37.78155021001878
55,39.759292343795146
55,26.103060929807583
55,40
55,40
55,34.94811968374416
55,40
55,25.3968410640949
55,40
55,38.931104731442964
55,40
55,39.250012221713824
55,34.129926168888204
55,40
55,40
55,40
55,38.555355962120544
55,22.721390702486843
55,36.02778405400123
55,29.035950928230505
55,39.27069428985386
55,37.023925957544364
55,40
55,40
55,34.3348167278182
55,39.436207449346206
55,40
55,40
55,40
55,25.46071883954059
55,40
55,40
55,24.170964656315824
55,37.330977548410786
55,28.83695080473835
55,25.96963252846165
55,40
55,29.36756523022998
55,40
55,40
55,38.42341436894008
55,40
55,35.03264955966864
55,26.275713404117727
55,25.146679390651332
55,40
55,40
55,40
55,29.83720156494267
55,40
55,39.872736587576995
55,29.02696455638129
55,40
55,33.365799657765905
55,40
55,40
55,40
55,40
55,35.221249834407686
55,40
55,40
55,40
55,38.05712377346063
55,40
55,40
55,40
55,35.47828337339719
55,40
55,37.852316693957626
55,40
55,34.22489128475262
55,40
55,38.30692576403737
55,40
55,27.16971853312887
55,22.824832579153885
55,40
55,38.89585450275623
55,40
55,40
55,34.52379650027086
55,40
55,26.5627505743007
55,40
55,40
55,27.808140131935183
55,28.862183005273337
55,39.08837371318166
55,40
55,37.27441925329134
55,36.76978203456972
55,35.56181599684785
55,40
55,40
55,40
55,40
55,30.281895377659804
55,30.313216488570927
55,30.256998769636812
55,28.93768527874144
55,32.082933596845535
55,39.354568929797225
55,37.84669091321596
55,40
55,28.378656076036602
55,40
55,34.80148740393498
55,33.29396408769853
55,34.144439356802316
55,28.781009602140003
55,32.40020148525986
55,40
55,40
55,29.381177004903392
55,35.3606243143437
55,40
55,40
55,40
55,35.95284612711704
55,40
55,40
55,40
55,18.79902240201168
55,38.13078342244705
55,18.67690612859316
55,27.654626084687
55,40
55,19.441857923773792
55,40
55,40
55,40
55,36.55288108598484
55,36.10661832317801
55,39.23655407704842
55,35.32080349997426
55,40
55,37.08653356766338
55,35.26931439362891
55,37.14604402352528
55,39.13073998968159
55,40
55,39.456695291828964
55,37.360444025617745
55,34.58596422316948
55,40
55,40
55,33.51920579946165
55,35.294029128781
55,38.304903015724875
55,28.56447825770559
55,40
55,38.45391453870725
55,20.00942800706631
55,37.823633891891326
55,40
55,40
55,36.19279264483758
55,40
55,35.92466025115584
55,40
55,40
55,39.16179663930756
55,40
55,39.93367389453262
55,40
55,30.239164870916888
55,40
55,30.301842637278824
55,30.288845273298808
55,35.274050583102174
55,31.529285794680494
55,35.10531297833519
55,40
55,39.894842983014655
55,32.242115616193686
55,36.80177537568201
55,31.10156937734098
55,40
55,29.296777230934698
